name,text,rt,id,result extraction,token usage,entity,aspect,sentiment
khofifah,"@ChusnulCh__ @ganjarpranowo Kalo itu kriterianya, jadi bajer khofifah saja.. blio lebih hebat dari ganjar.. https://t.co/ww197HvWnJ",1,1552299756436697091,"named_entity_recognition: [ChusnulCh__, ganjarpranowo, khofifah]
aspect_sentiment: [bajer (positive), khofifah (positive), ganjar (negative)]",241,"ChusnulCh__,ganjarpranowo,khofifah","bajer,khofifah,ganjar","positive,positive,negative"
khofifah,"Raih Banyak Penghargaan, Gubernur Khofifah Sampaikan Apresiasi Atas Kinerja Terbaik ASN Pemprov Jatim",0,1552299756436697091,"named_entity_recognition: [""Gubernur Khofifah"", ""ASN Pemprov Jatim""]
aspect_sentiment: [""Raih Banyak Penghargaan (positive)"", ""Apresiasi Atas Kinerja Terbaik (positive)""]",236,"Gubernur Khofifah,ASN Pemprov Jatim","Raih Banyak Penghargaan,Apresiasi Atas Kinerja Terbaik","positive,positive"
khofifah,“Ke depan kami berharap koperasi di Jatim bisa terus maju dan berkembang menyejahterakan masyarakat sehingga kopera… https://t.co/OOWVQxNZ6M,0,1552299756436697091,"named_entity_recognition: [koperasi di Jatim]
aspect_sentiment: [berharap (positive), maju (positive), berkembang (positive), menyejahterakan masyarakat (positive)]",240,koperasi di Jatim,"berharap,maju,berkembang,menyejahterakan masyarakat","positive,positive,positive,positive"
khofifah,Dan dari total tersebut kata Khofifah menandakan bahwasanya koperasi dan UMKM merupakan tulang punggung perekonomian Jatim.,0,1552299756436697091,"named_entity_recognition: [Khofifah, koperasi, UMKM, Jatim]
aspect_sentiment: [koperasi (positive), UMKM (positive), perekonomian Jatim (positive)]",230,"Khofifah,koperasi,UMKM,Jatim","koperasi,UMKM,perekonomian Jatim","positive,positive,positive"
khofifah,"Gubernur Jawa Timur Khofifah Indar Parawansa meminta pengelola mal untuk menyediakan lokasi khusus koperasi, tujuan… https://t.co/PB01kqvXLm",0,1552299756436697091,"named_entity_recognition: [""Gubernur Jawa Timur Khofifah Indar Parawansa"", ""lokasi khusus koperasi""]

aspect_sentiment: [""meminta (positive)"", ""pengelola mal (neutral)"", ""menyediakan lokasi khusus koperasi (positive)""]",261,"Gubernur Jawa Timur Khofifah Indar Parawansa,lokasi khusus koperasi","meminta,pengelola mal,menyediakan lokasi khusus koperasi","positive,neutral,positive"
khofifah,"Gubernur Khofifah, di Kota Batu, Selasa (26/7), mengatakan bahwa penyelenggaraan JKF 2022 pada 25-28 Juli tersebut… https://t.co/dMX3TlLzED",0,1552299756436697091,"named_entity_recognition: [Gubernur Khofifah, Kota Batu, JKF 2022]

aspect_sentiment: [penyelenggaraan (positif)]",239,"Gubernur Khofifah,Kota Batu,JKF 2022",penyelenggaraan,positif
khofifah,"Gubernur Jawa Timur Khofifah Indar Parawansa berharap Jatim Kominfo Festival (JKF) 2022, yang digelar di Kota Batu,… https://t.co/OD1TrsQgME",0,1552299756436697091,"named_entity_recognition: [""Gubernur Jawa Timur Khofifah Indar Parawansa"", ""Jatim Kominfo Festival (JKF) 2022"", ""Kota Batu""]

aspect_sentiment: [""berharap (positive)""]",254,"Gubernur Jawa Timur Khofifah Indar Parawansa,Jatim Kominfo Festival (JKF) 2022,Kota Batu",berharap,positive
khofifah,Gubernur Khofifah Harap JKF 2022 Percepat Transformasi Digital,0,1552299756436697091,"named_entity_recognition: [Gubernur Khofifah, JKF 2022]
aspect_sentiment: [Transformasi Digital (positif)]",196,"Gubernur Khofifah,JKF 2022",Transformasi Digital,positif
khofifah,Dan Khofifah mengatakan hasil upaya aktif itu terbukti dari meningkatnya kontribusi sektor koperasi dan UMKM dalam PDRB Jatim.,0,1552299756436697091,"named_entity_recognition: [Khofifah, PDRB Jatim]
aspect_sentiment: [hasil upaya aktif (positif), kontribusi sektor koperasi dan UMKM dalam PDRB Jatim (positif)]",240,"Khofifah,PDRB Jatim","hasil upaya aktif,kontribusi sektor koperasi dan UMKM dalam PDRB Jatim","positif,positif"
khofifah,Selain itu lanjut Khofifah juga adanya penyaluran dana bergulir dan pinjaman berbunga rendah seperti KUR,0,1552299756436697091,"named_entity_recognition: [Khofifah, KUR]
aspect_sentiment: [penyaluran dana bergulir (positif), pinjaman berbunga rendah (positif)]",220,"Khofifah,KUR","penyaluran dana bergulir,pinjaman berbunga rendah","positif,positif"
khofifah,Gubernur Khofifah berharap agar masjid di Jawa Timur bisa menjadi percontohan dan tempat studi banding masjid di nusantara,0,1552299756436697091,"named_entity_recognition: [""Gubernur Khofifah"", ""Jawa Timur""]

aspect_sentiment: [""berharap (positive)"", ""masjid di Jawa Timur (neutral)"", ""percontohan (positive)"", ""tempat studi banding masjid di nusantara (positive)""]",248,"Gubernur Khofifah,Jawa Timur","berharap,masjid di Jawa Timur,percontohan,tempat studi banding masjid di nusantara","positive,neutral,positive,positive"
khofifah,"“Dari segi permodalan, kami aktif memberikan fasilitasi pendampingan akses permodalan melalui kredit lunak yang dis… https://t.co/EbVECff6l1",0,1552299756436697091,"named_entity_recognition: []

aspect_sentiment: []",201,,,
khofifah,Gubernur Khofifah mengajak seluruh ASN untuk menjaga serta meningkatkan kinerja lebih seksama sehingga mampu memper… https://t.co/a1Xnpn2fM4,0,1552299756436697091,"named_entity_recognition: [Gubernur Khofifah, ASN]
aspect_sentiment: [menjaga (positif), meningkatkan kinerja (positif)]",230,"Gubernur Khofifah,ASN","menjaga,meningkatkan kinerja","positif,positif"
khofifah,"Dan juga kata Khofifah dapat memberikan pelatihan pemasaran secara online dgn 5 market place yaitu tokopedia, gojek, shopee, blibli dan grab",0,1552299756436697091,"named_entity_recognition: [""Khofifah"", ""tokopedia"", ""gojek"", ""shopee"", ""blibli"", ""grab""]
aspect_sentiment: [""memberikan pelatihan pemasaran secara online (positive)"", ""5 market place (positive)""]",246,"Khofifah,tokopedia,gojek,shopee,blibli,grab","memberikan pelatihan pemasaran secara online,5 market place","positive,positive"
khofifah,Khofifah berterima kasihnya kepada ASN di lingkungan pemprov setempat karena mampu membuktikan kualitas kinerja. Te… https://t.co/Xq2ghGJ2DO,0,1552299756436697091,"named_entity_recognition: [Khofifah, ASN, pemprov]
aspect_sentiment: [berterima kasih (positive), mampu membuktikan kualitas kinerja (positive)]",237,"Khofifah,ASN,pemprov","berterima kasih,mampu membuktikan kualitas kinerja","positive,positive"
khofifah,"Beberapa penghargaan dari sejumlah kementerian maupun instansi nasional lainnya juga didapatkan oleh Pemprov Jatim,… https://t.co/muORp3f6HQ",0,1552299756436697091,"named_entity_recognition: [Pemprov Jatim]

aspect_sentiment: [penghargaan (positif)]",213,Pemprov Jatim,penghargaan,positif
khofifah,"Kemudian kata Khofifah ada fasilitas lainnya seperti fasilitasi merk produk, sertifikasi halal dan juga sertifikasi… https://t.co/VH1g8gP2Eo",0,1552299756436697091,"named_entity_recognition: [Khofifah]
aspect_sentiment: [fasilitas (positive), merk produk (positive), sertifikasi halal (positive), sertifikasi (positive)]",234,Khofifah,"fasilitas,merk produk,sertifikasi halal,sertifikasi","positive,positive,positive,positive"
khofifah,Selain itu Gubernur Khofifah juga menyampaikan bahwa Pemprov Jawa Timur saat ini juga memberikan fasilitasi dalam p… https://t.co/4WzF2snts3,0,1552299756436697091,"named_entity_recognition: [Gubernur Khofifah, Pemprov Jawa Timur]
aspect_sentiment: [memberikan fasilitasi (positive)]",225,"Gubernur Khofifah,Pemprov Jawa Timur",memberikan fasilitasi,positive
khofifah,Serta lanjut Khofifah adanya aplikasi Si-Jawara Plus yang memberikan kesempatan Koperasi dan UMKM Jatim untuk belajar secara mandiri.,0,1552299756436697091,"named_entity_recognition: [Si-Jawara Plus, Koperasi, UMKM Jatim]
aspect_sentiment: [aplikasi (positive), belajar (positive)]",223,"Si-Jawara Plus,Koperasi,UMKM Jatim","aplikasi,belajar","positive,positive"
khofifah,Program tersebut kata Khofifah seperti memberikan pelatihan managerial sertifikat kerja kompetensi nasional indonesia (SKKNI),0,1552299756436697091,"named_entity_recognition: [Khofifah, SKKNI]
aspect_sentiment: [memberikan pelatihan (positive), managerial (positive), sertifikat kerja (positive), kompetensi nasional indonesia (positive)]",224,"Khofifah,SKKNI","memberikan pelatihan,managerial,sertifikat kerja,kompetensi nasional indonesia","positive,positive,positive,positive"
khofifah,Gubernur Khofifah berterima kasihnya kepada ASN di lingkungan pemprov setempat karena mampu membuktikan kualitas kinerja.,0,1552299756436697091,"named_entity_recognition: [""Gubernur Khofifah"", ""ASN"", ""pemprov""]
aspect_sentiment: [""berterima kasih (positive)"", ""membuktikan kualitas kinerja (positive)""]",231,"Gubernur Khofifah,ASN,pemprov","berterima kasih,membuktikan kualitas kinerja","positive,positive"
khofifah,"Menurut Gubernur Khofifah, penting bagi ASN untuk mengenal dan berkomunikasi dengan Sekdaprov Jatim yang baru dilan… https://t.co/nnwrdUKB8L",0,1552299756436697091,"named_entity_recognition: [Gubernur Khofifah, ASN, Sekdaprov Jatim]
aspect_sentiment: [mengenal (positif), berkomunikasi (positif)]",234,"Gubernur Khofifah,ASN,Sekdaprov Jatim","mengenal,berkomunikasi","positif,positif"
khofifah,"Dimana lanjut Khofifah ada sebanyak 3,97 juta orang yang menjadi anggota dan menjalankan kegiatan koperasi di Jatim",0,1552299756436697091,"named_entity_recognition: [""Khofifah"", ""Jatim""]
aspect_sentiment: [""lanjut (positive)"", ""anggota (positive)"", ""kegiatan (positive)"", ""koperasi (positive)""]",228,"Khofifah,Jatim","lanjut,anggota,kegiatan,koperasi","positive,positive,positive,positive"
khofifah,"Khofifah mengatakan dari sisi kinerja keuangan, dapat dilihat bahwasanya koperasi memiliki peran penting dalam hal… https://t.co/97Pl8LsgV1",0,1552299756436697091,"named_entity_recognition: [Khofifah, koperasi]
aspect_sentiment: [kinerja keuangan (positif), peran penting (positif)]",229,"Khofifah,koperasi","kinerja keuangan,peran penting","positif,positif"
khofifah,Gubernur Khofifah Perkenalan Adhy Karyono Sebagai Sekda ke ASN Jatim,0,1552299756436697091,"named_entity_recognition: [""Gubernur Khofifah"", ""Adhy Karyono"", ""ASN Jatim""]
aspect_sentiment: [""perkenalan (positive)""]",207,"Gubernur Khofifah,Adhy Karyono,ASN Jatim",perkenalan,positive
khofifah,Sebab saat ini Gubernur Jatim Khofifah menegaskan bahwa total koperasi yang ada di Provinsi Jawa Timur ini mencapai 22.965 koperasi,0,1552299756436697091,"named_entity_recognition: [""Gubernur Jatim Khofifah"", ""Provinsi Jawa Timur""]

aspect_sentiment: [""total koperasi (positive)""]",224,"Gubernur Jatim Khofifah,Provinsi Jawa Timur",total koperasi,positive
khofifah,Panitia juga telah menyiapkan bazar makanan di area Grahadi. https://t.co/wfdzll1yXp,0,1552299756436697091,"named_entity_recognition: [Panitia, Grahadi]
aspect_sentiment: [menyiapkan bazar makanan (positive)]",205,"Panitia,Grahadi",menyiapkan bazar makanan,positive
khofifah,"Gandeng Aprindo, Gubernur Khofifah Akan Hadirkan Produk UMKM dan Koperasi di Mal-mal https://t.co/DkctYd1KW1",0,1552299756436697091,"named_entity_recognition: [Aprindo, Khofifah, UMKM, Koperasi]

aspect_sentiment: [Gandeng (positive), Gubernur Khofifah (positive), Produk UMKM (positive), Koperasi (positive), Mal-mal (positive)]",248,"Aprindo,Khofifah,UMKM,Koperasi","Gandeng,Gubernur Khofifah,Produk UMKM,Koperasi,Mal-mal","positive,positive,positive,positive,positive"
khofifah,"Peringati 1 Muharram, Khofifah Ajak Masyarakat Gowes : Okezone News https://t.co/LMFxuMaRbc",2,1552365215496282113,"named_entity_recognition: [Khofifah, Masyarakat, Okezone News]

aspect_sentiment: [Peringati (positive), 1 Muharram (neutral), Ajak (positive), Masyarakat (neutral), Gowes (positive)]",234,"Khofifah,Masyarakat,Okezone News","Peringati,1 Muharram,Ajak,Masyarakat,Gowes","positive,neutral,positive,neutral,positive"
khofifah,"Jatim Kominfo Festival resmi di buka oleh Gubernur Jatim Khofifah Indar Parawansa.
Mantul Kominfo festivalnya 👍… https://t.co/7HaLWQtdsS",0,1552365215496282113,"named_entity_recognition: [""Jatim Kominfo Festival"", ""Gubernur Jatim Khofifah Indar Parawansa""]
aspect_sentiment: [""buka (positive)"", ""Mantul Kominfo festivalnya (positive)""]",247,"Jatim Kominfo Festival,Gubernur Jatim Khofifah Indar Parawansa","buka,Mantul Kominfo festivalnya","positive,positive"
khofifah,"Khofifah Ajak Masyarakat Meriahkan Gowes 1 Muharram 1444H: Hadiah Umroh!.

Surabaya (https://t.co/ksziGGG4m3) – Gub… https://t.co/SXHNbrJNCT",0,1552365215496282113,"named_entity_recognition: [Khofifah, Masyarakat, Gowes 1 Muharram 1444H, Umroh, Surabaya, Gub]

aspect_sentiment: [Ajak (positive), Meriahkan (positive), Gowes 1 Muharram 1444H (neutral), Hadiah Umroh (positive)]",283,"Khofifah,Masyarakat,Gowes 1 Muharram 1444H,Umroh,Surabaya,Gub","Ajak,Meriahkan,Gowes 1 Muharram 1444H,Hadiah Umroh","positive,positive,neutral,positive"
khofifah,"https://t.co/mLNA3BfOrU |  Sambut Satu Suro, Khofifah Ajak Gowes Bareng https://t.co/uuvOdYX8Sy https://t.co/m3QIaE52Q6",0,1552365215496282113,"named_entity_recognition: [Khofifah, Satu Suro]
aspect_sentiment: [Sambut (positive), Ajak (positive), Gowes Bareng (positive)]",238,"Khofifah,Satu Suro","Sambut,Ajak,Gowes Bareng","positive,positive,positive"
khofifah,Gubernur Khofifah Minta Produk Lokal UKM Masuk Mal di Jatim https://t.co/Iq9aexZzt4,0,1552365215496282113,"named_entity_recognition: [Khofifah, UKM, Mal, Jatim]
aspect_sentiment: [Gubernur Khofifah (positive), Produk Lokal UKM (positive), Masuk Mal (positive)]",226,"Khofifah,UKM,Mal,Jatim","Gubernur Khofifah,Produk Lokal UKM,Masuk Mal","positive,positive,positive"
anies,"Mas Has, klu nanya Prestasi Anies, tanya kpd Ketua DPRD DKI, dia kader PDIP. Kalau AB tdk berprestasi tegur sekeras… https://t.co/cxv9ivYgUd",317,1551818712558497792,"named_entity_recognition: [Mas Has, Anies, Ketua DPRD DKI, PDIP, AB]
aspect_sentiment: [nanya (positive), Prestasi Anies (positive), tanya (neutral), Ketua DPRD DKI (neutral), kader PDIP (neutral), AB (negative), berprestasi (positive), tegur (negative)]",279,"Mas Has,Anies,Ketua DPRD DKI,PDIP,AB","nanya,Prestasi Anies,tanya,Ketua DPRD DKI,kader PDIP,AB,berprestasi,tegur","positive,positive,neutral,neutral,neutral,negative,positive,negative"
anies,@praditya_winda @Kodek38988077 @MarahIchsan @AnsoriHidayat_ @CerishIva Membela anies tapi gak pake otak juga kan? Yang tolol beneran ente.,0,1551818712558497792,"named_entity_recognition: [@praditya_winda, @Kodek38988077, @MarahIchsan, @AnsoriHidayat_, @CerishIva]
aspect_sentiment: [membela anies (negative), gak pake otak (negative), tolol (negative)]",266,"@praditya_winda,@Kodek38988077,@MarahIchsan,@AnsoriHidayat_,@CerishIva","membela anies,gak pake otak,tolol","negative,negative,negative"
anies,"Terlihat intim sekali hubungan maming dg istana, partai merah &amp; ormas hijau.. 

Pantas buzzer membabi buta serang A… https://t.co/u9R5TnaXOZ",186,1552459920531808256,"named_entity_recognition: [maming (PERSON), istana (ORGANIZATION), partai merah (ORGANIZATION), ormas hijau (ORGANIZATION)]

aspect_sentiment: [hubungan (positif), maming (netral), istana (netral), partai merah (netral), ormas hijau (netral), buzzer (negatif), serang (negatif)]",283,"maming (PERSON),istana (ORGANIZATION),partai merah (ORGANIZATION),ormas hijau (ORGANIZATION)","hubungan,maming,istana,partai merah,ormas hijau,buzzer,serang","positif,netral,netral,netral,netral,negatif,negatif"
anies,"Prestasi Anies ada di hati warganya bukan dimulutnya Hasto. 
Benahi kumuhnya bukan gusur kampungnya.
Suara mereka y… https://t.co/AbmpDxc4aL",9,1552479758906433536,"named_entity_recognition: [Anies, Hasto]
aspect_sentiment: [Prestasi (positive), hati (positive), warganya (positive), kumuhnya (negative), gusur kampungnya (negative), Suara mereka (neutral)]",256,"Anies,Hasto","Prestasi,hati,warganya,kumuhnya,gusur kampungnya,Suara mereka","positive,positive,positive,negative,negative,neutral"
anies,"Anies Sering Dituduh Mainkan Politik Identitas, Rocky Gerung : Politik Identitas Disempitkan Maknanya oleh Pembenci… https://t.co/0hRJl4wlUj",33,1552271435577827328,"named_entity_recognition: [Anies, Rocky Gerung]

aspect_sentiment: [Anies (positive), Politik Identitas (negative), Rocky Gerung (positive)]",227,"Anies,Rocky Gerung","Anies,Politik Identitas,Rocky Gerung","positive,negative,positive"
anies,"1. Hal yang sangat lumrah ketika seorang direshufle dia bertindak antitesa (faktor sakit hati dsbnya)

2. Fakta nya… https://t.co/CVK536XUyL",54,1552451161936265216,"named_entity_recognition: []

aspect_sentiment: [direshufle (negative), faktanya (neutral)]",219,,"direshufle,faktanya","negative,neutral"
anies,"Ingin upah minimum buruh yg layak &amp; sesuai dg kenaikan inflasi, Anies ajukan banding atas putusan pengadilan TUN so… https://t.co/Mt9JvW8WTd",698,1552252486928330752,"named_entity_recognition: [Anies, TUN]
aspect_sentiment: [upah minimum (positive), buruh (neutral), kenaikan inflasi (negative), putusan pengadilan (neutral)]",239,"Anies,TUN","upah minimum,buruh,kenaikan inflasi,putusan pengadilan","positive,neutral,negative,neutral"
anies,Pak Anies selalu GAGAL membuat senang para buzzer &amp; the gank https://t.co/M9jDeB6gPD,0,1552479758906433536,"named_entity_recognition: [Pak Anies, buzzer, the gank]
aspect_sentiment: [membuat senang (positive)]",208,"Pak Anies,buzzer,the gank",membuat senang,positive
anies,Kontras bngt di balik Dua penghargaan Anies pemenuhan HAK pd anak di DKI https://t.co/O6EzI7qySU,7,1552277887293607936,"named_entity_recognition: [Anies, DKI]
aspect_sentiment: [pemenuhan HAK (positif)]",209,"Anies,DKI",pemenuhan HAK,positif
anies,"Sekali anda tanya tentang prestasi Anies, anda sama saja memberi kekuatan Anies untuk muncul. Anda memberi ruang ba… https://t.co/L7nCSFp3vO",408,1552144579050508288,"named_entity_recognition: [Anies]

aspect_sentiment: [tanya (positive), prestasi (positive), memberi kekuatan (positive), muncul (positive), memberi ruang (positive)]",236,Anies,"tanya,prestasi,memberi kekuatan,muncul,memberi ruang","positive,positive,positive,positive,positive"
anies,"Geger Duit Negara Digondol Sampai Rp. 54 Triliun Oleh Kaum Itu-Itu Saja, Tapi Yang Selalu Diserang BuzzeRP Adalah H… https://t.co/z6GQCnOiBi",842,1551944492315738114,"named_entity_recognition: [Kaum Itu-Itu Saja, BuzzeRP]
aspect_sentiment: [Duit Negara (negative), Rp. 54 Triliun (positive)]",244,"Kaum Itu-Itu Saja,BuzzeRP","Duit Negara,Rp. 54 Triliun","negative,positive"
anies,Anggota DPD RI: Prestasi Anies Melampaui Ekspektasi https://t.co/ljlaBLP5XM,7,1552453522972614658,"named_entity_recognition: [Anies]

aspect_sentiment: [Prestasi (positif)]",194,Anies,Prestasi,positif
anies,@BdgLautanApi @GeiszChalifah @puanmaharani_ri Prestasi ? Prestasi bukan penghargaan . Prestasi seorg gub ketika bis… https://t.co/oIVKJYWdm7,1,1552480695502589954,"named_entity_recognition: [@BdgLautanApi, @GeiszChalifah, @puanmaharani_ri]

aspect_sentiment: [Prestasi (positif), penghargaan (negatif), gub (netral)]",252,"@BdgLautanApi,@GeiszChalifah,@puanmaharani_ri","Prestasi,penghargaan,gub","positif,negatif,netral"
anies,"Presiden Buruh Puji Konsisten Anies Banding Putusan PTUN Soal UMP
https://t.co/f746fYBbwI",31,1552304377423360000,"named_entity_recognition: [Presiden Buruh, Anies, PTUN, UMP]

aspect_sentiment: [Puji (positif), Konsisten (positif), Banding Putusan PTUN Soal UMP (netral)]",229,"Presiden Buruh,Anies,PTUN,UMP","Puji,Konsisten,Banding Putusan PTUN Soal UMP","positif,positif,netral"
anies,@BdgLautanApi @GeiszChalifah @puanmaharani_ri Prestasi ? Prestasi bukan penghargaan . Prestasi seorg gub ketika bis… https://t.co/oIVKJYWdm7,1,1552459920531808256,"named_entity_recognition: [@BdgLautanApi, @GeiszChalifah, @puanmaharani_ri]

aspect_sentiment: [Prestasi (positif), penghargaan (negatif), gub (netral)]",252,"@BdgLautanApi,@GeiszChalifah,@puanmaharani_ri","Prestasi,penghargaan,gub","positif,negatif,netral"
anies,"Heran GUE Duit Negara Digondol Sampai Rp. 54 Triliun Oleh Kaum Itu-Itu Saja, Tapi Yang Selalu Diserang BuzzeRP Adal… https://t.co/TeGcavOKbY",151,1552166179158228992,"named_entity_recognition: [Kaum Itu-Itu Saja, BuzzeRP]
aspect_sentiment: [Duit Negara (negative), Rp. 54 Triliun (negative)]",246,"Kaum Itu-Itu Saja,BuzzeRP","Duit Negara,Rp. 54 Triliun","negative,negative"
anies,@tatakujiyati Pak Anies Baswedan itu....Solusi Untuk Indonesia Maju,0,1551944492315738114,"named_entity_recognition: [""@tatakujiyati"", ""Pak Anies Baswedan"", ""Indonesia""]
aspect_sentiment: [""Solusi (positive)"", ""Indonesia Maju (positive)""]",211,"@tatakujiyati,Pak Anies Baswedan,Indonesia","Solusi,Indonesia Maju","positive,positive"
anies,"Cuma mau bilang buat orqng2 yang masih meragukan komitmen Pak @aniesbaswedan  soal UMP DKI.
Pak Anies ajukan Bandin… https://t.co/TE6uOJhEbD",10,1552306134341795841,"named_entity_recognition: [Pak Anies (PERSON)]

aspect_sentiment: [ajukan Bandin (positive)]",225,Pak Anies (PERSON),ajukan Bandin,positive
anies,"@adi_blinx @tatakujiyati Uang Negara di maling triliunan ke Singapure loh diam, sementara kebijakan Gubemur.Anies B… https://t.co/mTyaQI3kR8",1,1552454046430404608,"named_entity_recognition: [Anies Baswedan (PERSON)]

aspect_sentiment: [kebijakan (positive)]",225,Anies Baswedan (PERSON),kebijakan,positive
anies,"Kalo mau di catat, pak anies punya segudang prestasi, kalo cuman 7, ini saya cicil aja dulu 7 prestasi pak anies se… https://t.co/8eCMWGIK2d",37,1552279771572477952,"named_entity_recognition: [pak anies]
aspect_sentiment: [catat (positive), prestasi (positive), cicil (neutral)]",229,pak anies,"catat,prestasi,cicil","positive,positive,neutral"
anies,@RAISYAELBIX1s @M45Broo_ @KPK_RI Anies gak rampok?,0,1552279771572477952,"named_entity_recognition: [""Anies""]

aspect_sentiment: [""rampok (negative)""]",190,Anies,rampok,negative
anies,"Tidak perlu buka suara pun semua sudah tau, dan kalian akan mengusung anies.

Politik hitam itu perna berhasil di D… https://t.co/qiZrkBUwQN",142,1551802155224678401,"named_entity_recognition: [Anies]

aspect_sentiment: [mengusung (positif)]",211,Anies,mengusung,positif
anies,Luar biasa wong kito..Dorongan perubahan sdh ada diseluruh wilayah di Sumatera Selatan. Masyarakat mengorganisir di… https://t.co/dY4EeiMSvS,49,1552427696155934722,"named_entity_recognition: []

aspect_sentiment: []",206,,,
anies,Relawan Tertawa Dengar Hasto Tanyakan Prestasi Anies https://t.co/Dqd50aaCYb,86,1551764582838018052,"named_entity_recognition: [Hasto, Anies]
aspect_sentiment: [Tertawa (positive), Tanyakan Prestasi (neutral)]",202,"Hasto,Anies","Tertawa,Tanyakan Prestasi","positive,neutral"
anies,@ignust62 @Hutab3Hutab Sprti anies byk teori..tp kerja nol..,0,1551764582838018052,"named_entity_recognition: [@ignust62, @Hutab3Hutab, Anies]
aspect_sentiment: [teori (negative), kerja (negative)]",207,"@ignust62,@Hutab3Hutab,Anies","teori,kerja","negative,negative"
anies,Intinya JIS di bangun bukan utk sarana olah raga atau sepak bola tp utk kepentingan politik anies mengumpulkan mass… https://t.co/rg4EgQtNBp,252,1551888306421436421,"named_entity_recognition: [JIS, anies]
aspect_sentiment: [bangun (positive), sarana olah raga (neutral), sepak bola (neutral), kepentingan politik (negative), anies (positive), mengumpulkan mass (positive)]",251,"JIS,anies","bangun,sarana olah raga,sepak bola,kepentingan politik,anies,mengumpulkan mass","positive,neutral,neutral,negative,positive,positive"
anies,Anies’ Upbringing in a Javanese Culture Environment https://t.co/YU2Vac7EdM,12,1551810041778413568,"named_entity_recognition: [Anies]

aspect_sentiment: [Upbringing (positive)]",187,Anies,Upbringing,positive
anies,@rey_0289 @ScioCogitoCredo @Mdy_Asmara1701 ini produk kapir kenapa dulu anies memakainya https://t.co/R0HxGkVuxO,0,1551818712558497792,"named_entity_recognition: [""@rey_0289"", ""@ScioCogitoCredo"", ""@Mdy_Asmara1701"", ""anies""]
aspect_sentiment: [""produk (negative)""]",233,"@rey_0289,@ScioCogitoCredo,@Mdy_Asmara1701,anies",produk,negative
anies,"@Irwan2yah Itu namanya kesetaraan, jgn ada ikhtiar pembatasan kreatifitas, tujuannya jgn ada pembatasan utk pembata… https://t.co/q9DHPQYyVL",0,1551818712558497792,"named_entity_recognition: [Irwan2yah, pembatasan kreatifitas, pembatasan, pembata]

aspect_sentiment: [kesetaraan (positive), ikhtiar pembatasan kreatifitas (negative), tujuan (positive), pembatasan (negative)]",259,"Irwan2yah,pembatasan kreatifitas,pembatasan,pembata","kesetaraan,ikhtiar pembatasan kreatifitas,tujuan,pembatasan","positive,negative,positive,negative"
anies,"Menurut kalian warga DKI
Siapa gubernur terbaik DKI menurut kalian ?

Ahok.                          Anies
 RT.… https://t.co/gSxeQkvfii",2933,1539109384965574657,"named_entity_recognition: [Jawaban anda: Ahok, Anies]
aspect_sentiment: [Identifikasi verb / noun-phrase hasil dari part-of-speech di dalam komentar, disertai dengan nilai sentiment masing-masing aspect dengan format <aspect (sentiment)>]
- gubernur terbaik (positive)",258,"Ahok,Anies",disertai dengan nilai sentiment masing-masing aspect dengan format <aspect,sentiment>
anies,"Prestasi Anies ada di hati warganya bukan dimulutnya Hasto. 
Benahi kumuhnya bukan gusur kampungnya.
Suara mereka y… https://t.co/AbmpDxc4aL",9,1539109384965574657,"named_entity_recognition: [Anies, Hasto]
aspect_sentiment: [Prestasi (positive), hati (positive), warganya (positive), mulutnya (negative), Benahi kumuhnya (positive), gusur kampungnya (negative), Suara mereka (positive)]",264,"Anies,Hasto","Prestasi,hati,warganya,mulutnya,Benahi kumuhnya,gusur kampungnya,Suara mereka","positive,positive,positive,negative,positive,negative,positive"
anies,"@kapten11 @ChusnulCh__ Gua kurang cerdas apa loenya yg tolol 😁😁😁😁
Jika Anies terbukti menerima kelebihan bayar kena… https://t.co/09vCO1O4IK",0,1552459920531808256,"named_entity_recognition: [Anies]

aspect_sentiment: [menerima (positif)]",227,Anies,menerima,positif
anies,"Bukti sudah didepan mata..
Duit Negara digondol kelompok Nganu sampai Rp. 54 Triliun, masih juga menutup mata.
Tapi… https://t.co/ZWpuLu4LFB",678,1552209710459518981,"named_entity_recognition: [Nganu]

aspect_sentiment: [Duit Negara (negative), kelompok Nganu (negative)]",228,Nganu,"Duit Negara,kelompok Nganu","negative,negative"
anies,"@herry_wl @MarahIchsan Ternyata seru, hanya saya 1 orang yang gak setuju Anies di bully bak pembuat bencana nasiona… https://t.co/w5GLtu3SXE",0,1552209710459518981,"named_entity_recognition: [Anies]

aspect_sentiment: [bully (negative), pembuat bencana nasional (negative)]",223,Anies,"bully,pembuat bencana nasional","negative,negative"
anies,"Sebenarnya sy iba dengan buruh, tapi dulu kau juga yang dukung anies, kau juga yang khianati Ahok... 

Sekarang ber… https://t.co/qVx9IegfAO",7,1552457128996384768,"named_entity_recognition: [Anies, Ahok]
aspect_sentiment: [dukung (positive), khianati (negative)]",224,"Anies,Ahok","dukung,khianati","positive,negative"
anies,@8e9aca18c8de48f @restyca_yah @aniesbaswedan Bambang Widjojanto ditugaskan Anies untuk bela Maming ya ???,0,1552459920531808256,"named_entity_recognition: [Bambang Widjojanto, Anies Baswedan]

aspect_sentiment: [bela Maming (positive)]",217,"Bambang Widjojanto,Anies Baswedan",bela Maming,positive
